112  34.43971398  135.25611330  34.43947717  135.25586957 51 101
111  34.43914036  135.25598560
112  34.43914036  135.25598560  34.43899166  135.25631947 51 101
111  34.43912347  135.25669991
112  34.43912347  135.25669991  34.43882333  135.25639609 51 101
115  34.43847646  135.25662183
120 Linear Feature 34
112  34.43832650  135.25820248  34.43872780  135.25793006 51 101
111  34.43899330  135.25822900
112  34.43899330  135.25822900  34.43907385  135.25837634 51 101
115  34.43905870  135.25865558
120 Linear Feature 33
112  34.43915099  135.25527227  34.43933424  135.25553001 51 101
111  34.43913817  135.25598205
112  34.43913817  135.25598205  34.43870570  135.25609315 51 101
111  34.43851644  135.25578892
112  34.43851644  135.25578892  34.43877299  135.25624218 51 101
111  34.43848304  135.25662376
112  34.43848304  135.25662376  34.43805791  135.25683706 51 101
115  34.43779709  135.25644776
120 Linear Feature 32
112  34.43365658  135.25028289  34.43393070  135.25066322 51 101
115  34.43360859  135.25112522
120 Linear Feature 30
112  34.43374872  135.25063191  34.43394463  135.25071265 51 101
115  34.43409436  135.25093342
120 Linear Feature 29
112  34.43023414  135.24865631  34.43074724  135.24913700 51 101
111  34.43138362  135.24948439 51 101
111  34.43237317  135.25000548 51 101
111  34.43376587  135.25063969
112  34.43376587  135.25063969  34.43403105  135.25071949 51 101
115  34.43420342  135.25054678
120 Linear Feature 28
112  34.43304019  135.24936639  34.43324313  135.25040198 51 101
115  34.43236816  135.25000026
120 Linear Feature 27
112  34.43499076  135.24978014  34.43477047  135.25028759 51 101
111  34.43507336  135.25064209
112  34.43507336  135.25064209  34.43478148  135.25019138 51 101
111  34.43434742  135.25040232
112  34.43434742  135.25040232  34.43403351  135.25091645 51 101
111  34.43442502  135.25142816
112  34.43442502  135.25142816  34.43401474  135.25080386 51 101
115  34.43363900  135.25109734
120 Linear Feature 26
112  34.43504398  135.24913722  34.43516493  135.24936828 51 101
111  34.43499355  135.24977708
112  34.43499355  135.24977708  34.43458673  135.24989706 51 101
111  34.43435127  135.24955903
112  34.43435127  135.24955903  34.43465180  135.25000783 51 101
111  34.43434998  135.25040162
112  34.43434998  135.25040162  34.43391385  135.25061047 51 101
115  34.43365632  135.25028325
120 Linear Feature 25
112  34.43701984  135.25209082  34.43687126  135.25180806 51 101
111  34.43642553  135.25190612
112  34.43642553  135.25190612  34.43622805  135.25234622 51 101
115  34.43651204  135.25279544
120 Linear Feature 24
112  34.43645374  135.25124939  34.43658539  135.25147286 51 101
111  34.43642741  135.25190612
112  34.43642741  135.25190612  34.43600048  135.25205890 51 101
115  34.43577480  135.25169633
120 Linear Feature 23
112  34.43783161  135.25401940  34.43762637  135.25452154 51 101
111  34.43792799  135.25491749
112  34.43792799  135.25491749  34.43765311  135.25437980 51 101
111  34.43717902  135.25465374
112  34.43717902  135.25465374  34.43687482  135.25509811 51 101
111  34.43723684  135.25561860
112  34.43723684  135.25561860  34.43693631  135.25502759 51 101
115  34.43646584  135.25535819
120 Linear Feature 22
112  34.43691847  135.25513438  34.43676946  135.25493035 51 101
115  34.43661403  135.25489141
120 Linear Feature 21
112  34.43786097  135.25334210  34.43799092  135.25356833 51 101
111  34.43783652  135.25401937
112  34.43783652  135.25401937  34.43749335  135.25417692 51 101
111  34.43720460  135.25382098
112  34.43720460  135.25382098  34.43747115  135.25428959 51 101
111  34.43717075  135.25466243
112  34.43717075  135.25466243  34.43680092  135.25484017 51 101
111  34.43649557  135.25451192
112  34.43649557  135.25451192  34.43678877  135.25492801 51 101
115  34.43645231  135.25536933
120 Linear Feature 20
112  34.43585985  135.25356975  34.43613548  135.25442910 51 101
115  34.43539945  135.25433361
120 Linear Feature 19
112  34.43317941  135.25303794  34.43360649  135.25350066 51 101
111  34.43424279  135.25376432 51 101
111  34.43540287  135.25433354 51 101
111  34.43660838  135.25488809
112  34.43660838  135.25488809  34.43692036  135.25495786 51 101
115  34.43706575  135.25476689
120 Linear Feature 18
112  34.43296726  135.25175301  34.43258660  135.25200885 51 101
115  34.43224938  135.25165518
120 Linear Feature 17
112  34.43585482  135.25596452  34.43537900  135.25632572 51 101
115  34.43506661  135.25586670
120 Linear Feature 16
112  34.43791451  135.25861152  34.43765918  135.25892111 51 101
115  34.43787739  135.25933004
120 Linear Feature 15
112  34.43414060  135.24778535  34.43395816  135.24752085 51 101
111  34.43357016  135.24764590
112  34.43357016  135.24764590  34.43335200  135.24802214 51 101
115  34.43366031  135.24853162
120 Linear Feature 14
112  34.43353372  135.24688081  34.43375446  135.24714292 51 101
111  34.43357187  135.24764660
112  34.43357187  135.24764660  34.43315770  135.24777628 51 101
115  34.43292613  135.24742903
120 Linear Feature 13
112  34.43268648  135.24561471  34.43250474  135.24542008 1 101
111  34.43213026  135.24550102
112  34.43213026  135.24550102  34.43192430  135.24590864 1 101
111  34.43219321  135.24633424
112  34.43219321  135.24633424  34.43192666  135.24589357 1 101
111  34.43146615  135.24613956
112  34.43146615  135.24613956  34.43120869  135.24666836 1 101
115  34.43156249  135.24716277
120 Linear Feature 12
112  34.43083722  135.24633559  34.43113034  135.24648425 51 101
115  34.43129364  135.24676271
120 Linear Feature 11
112  34.43136650  135.24364980  34.43111117  135.24325223 51 101
111  34.43069563  135.24341004
112  34.43069563  135.24341004  34.43048787  135.24383796 51 101
115  34.43080327  135.24425374
120 Linear Feature 10
112  34.43067561  135.24261490  34.43090090  135.24304282 51 101
111  34.43069563  135.24340397
112  34.43069563  135.24340397  34.43035269  135.24351323 51 101
115  34.43012990  135.24325830
120 Linear Feature 9
112  34.43016478  135.24508641  34.43048419  135.24609126 51 101
115  34.42949566  135.24571736
120 Linear Feature 8
112  34.43213554  135.24479627  34.43231879  135.24508712 51 101
111  34.43213327  135.24549983
112  34.43213327  135.24549983  34.43173678  135.24563717 51 101
111  34.43148470  135.24527911
112  34.43148470  135.24527911  34.43178456  135.24579212 51 101
111  34.43146877  135.24613992
112  34.43146877  135.24613992  34.43107895  135.24636613 51 101
115  34.43077924  135.24599922
120 Linear Feature 6
112  34.42729095  135.24425260  34.42793599  135.24483466 51 101
111  34.42854162  135.24519377 51 101
111  34.42953850  135.24574030 51 101
111  34.43083957  135.24633570
112  34.43083957  135.24633570  34.43121707  135.24647789 51 101
111  34.43146995  135.24614020 51 101
115  34.43213698  135.24549591
120 Linear Feature 5
112  34.42867985  135.24287070  34.42799715  135.24190394 1 101
115  34.42783063  135.24309682
120 Linear Feature 4
111  34.42928331  135.24124527 51 101
111  34.42799858  135.24250183
112  34.42799858  135.24250183  34.42779791  135.24275264 51 101
115  34.42783101  135.24309374
120 Linear Feature 1
112  34.42927068  135.24051679  34.42946725  135.24076319 51 101
111  34.42928384  135.24124643
112  34.42928384  135.24124643  34.42890402  135.24135953 51 101
111  34.42865756  135.24103666
112  34.42865756  135.24103666  34.42888746  135.24147694 51 101
111  34.42862935  135.24187574
112  34.42862935  135.24187574  34.42826951  135.24210194 51 101
115  34.42789775  135.24170929
120 Linear Feature 23
111  34.42867647  135.23961964 51 101
115  34.43915098  135.25527239
120 Linear Feature 22
111  34.42757458  135.24121438 51 101
111  34.42796718  135.24407316
112  34.42796718  135.24407316  34.42810109  135.24481526 51 101
115  34.42851557  135.24607901
120 Linear Feature 21
111  34.42732362  135.23997773 51 101
115  34.42770334  135.23962428
120 Linear Feature 20
112  34.42801762  135.24009039  34.42771155  135.23976185 51 101
111  34.42732296  135.23998130
112  34.42732296  135.23998130  34.42704877  135.24043352 51 101
115  34.42730676  135.24082346
120 Linear Feature 19
112  34.42739221  135.23916610  34.42757948  135.23964129 51 101
111  34.42732350  135.23998525
112  34.42732350  135.23998525  34.42688799  135.24022020 51 101
115  34.42664291  135.23983054
120 Linear Feature 18
112  34.42653215  135.23789236  34.42629159  135.23755505 51 101
111  34.42584106  135.23778286
112  34.42584106  135.23778286  34.42551644  135.23829937 51 101
111  34.42590559  135.23873105
112  34.42590559  135.23873105  34.42518680  135.23817238 51 101
115  34.42518591  135.23919967
120 Linear Feature 17
111  34.42620525  135.23739839 51 101
111  34.42584015  135.23778376 51 101
111  34.42531547  135.23830491
112  34.42531547  135.23830491  34.42507988  135.23850325 51 101
115  34.42514736  135.23889169
120 Linear Feature 15
112  34.42481213  135.23711264  34.42495071  135.23728063 51 101
115  34.42497950  135.23769079
120 Linear Feature 14
112  34.42526547  135.23693984  34.42502899  135.23732931 51 101
115  34.42521754  135.23770876
120 Linear Feature 13
112  34.42526883  135.23694104  34.42489007  135.23731517 51 101
111  34.42498708  135.23772112 51 101
111  34.42534935  135.24040897
112  34.42534935  135.24040897  34.42543001  135.24099568 51 101
115  34.42589967  135.24217528
120 Linear Feature 12
112  34.42595262  135.23704134  34.42603870  135.23746649 51 101
111  34.42584104  135.23778312
112  34.42584104  135.23778312  34.42549991  135.23800729 51 101
111  34.42521117  135.23770458
112  34.42521117  135.23770458  34.42480309  135.23736833 51 101
115  34.42453631  135.23766967
120 Linear Feature 11
112  34.42394975  135.23825865  34.42358083  135.23854663 51 101
115  34.42330548  135.23830665
120 Linear Feature 10
112  34.42527808  135.23603264  34.42556501  135.23642616 51 101
111  34.42526938  135.23694267
112  34.42526938  135.23694267  34.42481724  135.23720268 51 101
111  34.42457378  135.23674239
112  34.42457378  135.23674239  34.42487521  135.23725187 51 101
115  34.42453321  135.23767702
120 Linear Feature 9
112  34.42329289  135.23484611  34.42259171  135.23429176 51 101
115  34.42255324  135.23526499
120 Linear Feature 8
112  34.42225077  135.23329268  34.42233134  135.23337979 51 101
115  34.42235946  135.23377911
120 Linear Feature 7
112  34.42265892  135.23302266  34.42225387  135.23337339 51 101
111  34.42237429  135.23387424 51 101
111  34.42268944  135.23626383
112  34.42268944  135.23626383  34.42274730  135.23677825 51 101
115  34.42316032  135.23807696
120 Linear Feature 6
112  34.42265863  135.23302298  34.42237316  135.23346724 51 101
111  34.42265696  135.23389869
112  34.42265696  135.23389869  34.42231748  135.23341701 51 101
115  34.42193505  135.23374143
120 Linear Feature 5
112  34.42129997  135.23436308  34.42085107  135.23470565 51 101
115  34.42058471  135.23423687
120 Linear Feature 4
112  34.42276047  135.23230343  34.42289461  135.23270705 51 101
111  34.42265029  135.23302646
112  34.42265029  135.23302646  34.42226943  135.23327619 51 101
111  34.42198200  135.23288999
112  34.42198200  135.23288999  34.42224788  135.23327328 51 101
115  34.42193169  135.23374079
120 Linear Feature 3
112  34.42045511  135.22977081  34.42016753  135.23028946 51 101
111  34.42046231  135.23062817
112  34.42046231  135.23062817  34.42011862  135.23017754 51 101
111  34.41973165  135.23048636
112  34.41973165  135.23048636  34.42004027  135.23012501 51 101
115  34.41981984  135.22969445
120 Linear Feature 2
112  34.42053826  135.22901588  34.42072317  135.22944487 51 101
111  34.42045274  135.22976799
112  34.42045274  135.22976799  34.42008929  135.23000760 51 101
111  34.41982107  135.22969163
112  34.41982107  135.22969163  34.41954051  135.22942110 51 101
115  34.41925058  135.22955419
120 Linear Feature 1
111  34.41999064  135.22795091 51 101
112  34.42002350  135.22853225  34.42006207  135.22874268 51 101
111  34.41987738  135.22893876
112  34.41987738  135.22893876  34.41963820  135.22933624 51 101
115  34.41982468  135.22968790
120 Linear Feature 14
111  34.44378989  135.22923970 51 101
112  34.44424857  135.23042332  34.44442307  135.23105402 51 101
111  34.44458414  135.23226254 51 101
112  34.44435259  135.23282407  34.44407407  135.23299090 51 101
115  34.44382239  135.23268572
120 Linear Feature 27
111  34.43769185  135.22689995 51 101
115  34.43827577  135.22777119
120 Linear Feature 26
111  34.43441747  135.22876980 51 101
115  34.43553401  135.23042629
120 Linear Feature 25
111  34.43157303  135.23216793 51 101
112  34.43216325  135.23230664  34.43242844  135.23265739
111  34.43216325  135.23230664
112  34.43216325  135.23230664  34.43240778  135.23270332 51 101
115  34.43210338  135.23305204
120 Linear Feature 24
111  34.43220131  135.23155456 51 101
112  34.43215801  135.23230655  34.43241975  135.23267817 51 101
115  34.43273629  135.23243247
120 Linear Feature 23
111  34.43399747  135.22850417 51 101
112  34.43440794  135.22875932  34.43463536  135.22896107
111  34.43440794  135.22875932
112  34.43440794  135.22875932  34.43462704  135.22909221 51 101
111  34.43435794  135.22944900 51 101
112  34.43495803  135.22955510  34.43518544  135.22992834 51 101
111  34.43492260  135.23029278 51 101
112  34.43552478  135.23040394  34.43583539  135.23080408 51 101
115  34.43542785  135.23123512
120 Linear Feature 22
111  34.43449783  135.22804232 51 101
112  34.43441211  135.22876067  34.43460735  135.22907876 51 101
111  34.43500963  135.22880652 51 101
112  34.43495164  135.22955238  34.43520485  135.22992965 51 101
111  34.43558447  135.22965020 51 101
112  34.43552144  135.23040524  34.43576244  135.23081580 51 101
115  34.43621729  135.23045109
120 Linear Feature 15
112  34.44875912  135.23665096  34.44906125  135.23716641 51 101
111  34.44871328  135.23752773 51 101
111  34.44806944  135.23815183
112  34.44806944  135.23815183  34.44770480  135.23847019 51 101
115  34.44732974  135.23793959
120 Linear Feature 13
112  34.43917000  135.22615148  34.43941193  135.22611870 51 101
115  34.43961390  135.22637344
120 Linear Feature 12
111  34.44072257  135.22467162 51 101
112  34.44140382  135.22614181  34.44163637  135.22700564 51 101
111  34.44173715  135.22799703 51 101
112  34.44155037  135.22856814  34.44128828  135.22875613 51 101
115  34.44102061  135.22848267
120 Linear Feature 11
112  34.44023058  135.22580173  34.43935825  135.22575588 51 101
115  34.43982719  135.22669132
120 Linear Feature 10
111  34.43912138  135.22451174 51 101
111  34.43924052  135.22557445
112  34.43924052  135.22557445  34.43929218  135.22596357 51 101
115  34.43917217  135.22615005
120 Linear Feature 9
112  34.43783537  135.22548283  34.43804394  135.22579686 51 101
115  34.43775146  135.22612299
120 Linear Feature 8
111  34.43726608  135.22472128 51 101
111  34.43783738  135.22548460 51 101
112  34.43843088  135.22545433  34.43878864  135.22512816 51 101
115  34.43834768  135.22455315
120 Linear Feature 7
111  34.43908532  135.22414793 51 101
112  34.43883299  135.22471549  34.43854714  135.22485539 51 101
115  34.43832672  135.22452549
120 Linear Feature 6
111  34.44049076  135.22431718 51 101
112  34.43929922  135.22310550  34.43878338  135.22273897 51 101
111  34.43800294  135.22239321 51 101
112  34.43737756  135.22245979  34.43712752  135.22278064 51 101
115  34.43740003  135.22315179
120 Linear Feature 5
111  34.43757431  135.21997092 51 101
112  34.43665936  135.21901258  34.43629723  135.21874857 51 101
111  34.43593830  135.21851431 51 101
111  34.43499536  135.21807107 51 101
112  34.43450121  135.21825142  34.43426701  135.21858339 51 101
115  34.43454578  135.21890449
120 Linear Feature 4
111  34.43033476  135.21266761 51 101
112  34.43067205  135.21289018  34.43088231  135.21289937 51 101
115  34.43106896  135.21275382
120 Linear Feature 2
111  34.43165616  135.21114045 51 101
112  34.43183932  135.21174401  34.43182098  135.21198021 51 101
115  34.43167325  135.21216725
120 Linear Feature 95
111  34.42797264  135.24002119 51 101
115  34.43912366  135.25670038
120 Linear Feature 19
111  34.43707283  135.22678592 51 101
112  34.43769104  135.22689866  34.43794568  135.22730523 51 101
111  34.43764454  135.22763570 51 101
112  34.43825758  135.22774845  34.43852483  135.22814891 51 101
115  34.43818870  135.22851055
120 Linear Feature 18
111  34.43774986  135.22612382 51 101
112  34.43769106  135.22689819  34.43796082  135.22727113 51 101
111  34.43828972  135.22700657
112  34.43828972  135.22700657  34.43803760  135.22746511 51 101
111  34.43825869  135.22774370 51 101
115  34.43883183  135.22862496
120 Linear Feature 17
112  34.44943448  135.23766360  34.44912280  135.23720628 51 101
115  34.44872501  135.23751116
120 Linear Feature 16
112  34.44808532  135.23813547  34.44777017  135.23856961 51 101
115  34.44800266  135.23894543
120 Linear Feature 94
111  34.41982967  135.22968739 51 101
115  34.44046756  135.26042548
120 Linear Feature 91
111  34.42948882  135.20790208 51 101
112  34.42926293  135.20783029  34.42918504  135.20785027 51 101
111  34.42905897  135.20798982 51 101
111  34.42855454  135.20847640 51 101
111  34.42818171  135.20886460 51 101
112  34.42813784  135.20933522  34.42823071  135.20963850 51 101
111  34.42839005  135.20979254 51 101
111  34.43385390  135.21788479 51 101
111  34.43659643  135.22192448 51 101
111  34.43795711  135.22400000 51 101
111  34.43933897  135.22596417 51 101
111  34.45013999  135.24214958 51 101
112  34.45048190  135.24235689  34.45068676  135.24236117 51 101
111  34.45078106  135.24228433 51 101
111  34.45109733  135.24199410 51 101
111  34.45163516  135.24141935 51 101
112  34.45170315  135.24119063  34.45170315  135.24111781 51 101
115  34.45166148  135.24098850
120 Linear Feature 93
111  34.44254288  135.22738044 51 101
112  34.44188471  135.22672749  34.44165311  135.22657830 51 101
111  34.44130774  135.22634919 51 101
111  34.44037582  135.22588219 51 101
112  34.43974345  135.22567803  34.43958664  135.22573946 51 101
111  34.43892722  135.22638547 51 101
115  34.43058487  135.23453727
120 Linear Feature 38
112  34.44210160  135.25244001  34.44231200  135.25300844 51 101
111  34.44180904  135.25339615 51 101
111  34.43848058  135.25662156
112  34.43848058  135.25662156  34.43826649  135.25703331 51 101
111  34.43842872  135.25739092
112  34.43842872  135.25739092  34.43864282  135.25783849 51 101
115  34.43833045  135.25820011
120 Linear Feature 37
111  34.43919144  135.25714579 51 101
112  34.43904822  135.25875020  34.43900446  135.25909126 51 101
111  34.43816809  135.25972287
112  34.43816809  135.25972287  34.43772976  135.25995634 51 101
115  34.43752313  135.25952404
120 Linear Feature 36
112  34.44210421  135.25243741  34.44285301  135.25365137 51 101
111  34.44205706  135.25453914 51 101
111  34.43789152  135.25863157
112  34.43789152  135.25863157  34.43737291  135.25929065 51 101
115  34.43690144  135.25861476
120 Linear Feature 35
112  34.43853204  135.25432173  34.43832460  135.25392225 51 101
111  34.43783039  135.25402212 51 101
111  34.43579865  135.25601581
112  34.43579865  135.25601581  34.43545087  135.25651515 51 101
115  34.43589932  135.25709586
120 Linear Feature 34
112  34.43568921  135.25008653  34.43544238  135.24962251 51 101
111  34.43499781  135.24977419 51 101
111  34.43298805  135.25172861
112  34.43298805  135.25172861  34.43260757  135.25213711 51 101
115  34.43297478  135.25273452
120 Linear Feature 33
112  34.41932047  135.23090065  34.41887811  135.23115349 51 101
115  34.41866970  135.23069990
120 Linear Feature 32
112  34.42054054  135.22901400  34.42021940  135.22868735 51 101
111  34.41988172  135.22893599 51 101
111  34.41852558  135.23027060
112  34.41852558  135.23027060  34.41813799  135.23063752 51 101
115  34.41865035  135.23135090
120 Linear Feature 31
112  34.42118260  135.22996446  34.42084425  135.22950051 51 101
111  34.42045659  135.22976873 51 101
111  34.41930715  135.23091714
112  34.41930715  135.23091714  34.41863878  135.23137772 51 101
115  34.41915318  135.23209664
120 Linear Feature 30
112  34.42595269  135.23702650  34.42571570  135.23670557 51 101
111  34.42527003  135.23694103 51 101
111  34.42393511  135.23827469
112  34.42393511  135.23827469  34.42353172  135.23870258 51 101
115  34.42393938  135.23924257
120 Linear Feature 29
112  34.42333787  135.23315607  34.42311008  135.23276623 51 101
111  34.42265939  135.23302247 51 101
111  34.42128350  135.23438354
112  34.42128350  135.23438354  34.42098424  135.23477879 51 101
115  34.42124733  135.23522899
120 Linear Feature 28
111  34.41999724  135.22820818 51 101
115  34.42797765  135.24002807
120 Linear Feature 92
111  34.43813301  135.22082354 51 101
112  34.43874168  135.22225813  34.43898956  135.22311833 51 101
111  34.43912849  135.22454796 51 101
112  34.43902610  135.22490661  34.43891810  135.22511189 51 101
111  34.43847432  135.22541699 51 101
115  34.43000658  135.23370560
120 Linear Feature 90
111  34.45099335  135.24184503 54 104
115  34.45119885  135.24214527
120 Linear Feature 89
111  34.44822981  135.23774169 54 104
115  34.44844067  135.23804335
120 Linear Feature 88
111  34.44472880  135.23244373 54 104
111  34.44457599  135.23247533 54 104
115  34.44440659  135.23244085
120 Linear Feature 87
111  34.44188536  135.22821654 54 104
111  34.44174644  135.22823874 54 104
115  34.44156984  135.22820348
120 Linear Feature 86
111  34.44016144  135.22563062 54 104
111  34.44010893  135.22578601 54 104
115  34.44009914  135.22597594
120 Linear Feature 85
111  34.43923257  135.22433745 54 104
111  34.43909285  135.22436443 54 104
115  34.43892375  135.22431911
120 Linear Feature 84
111  34.43775172  135.22210977 54 104
111  34.43770099  135.22229646 54 104
115  34.43769743  135.22248530
120 Linear Feature 83
111  34.43489566  135.21785610 54 104
111  34.43484270  135.21803535 54 104
115  34.43485447  135.21824046
120 Linear Feature 82
111  34.43141561  135.21268096 54 104
115  34.43118936  135.21236500
120 Linear Feature 81
111  34.42863418  135.20859064 54 104
115  34.42844747  135.20831556
120 Linear Feature 80
111  34.43860722  135.25953163 54 104
115  34.43843327  135.25928932
120 Linear Feature 79
111  34.43805935  135.25869511 54 104
115  34.43787869  135.25843936
120 Linear Feature 78
111  34.43599029  135.25562441 54 104
115  34.43615936  135.25586988
120 Linear Feature 77
111  34.43524669  135.25408907 54 104
115  34.43515770  135.25438337
120 Linear Feature 76
111  34.43313928  135.25136595 54 104
115  34.43331272  135.25161446
120 Linear Feature 75
111  34.43241603  135.24983305 54 104
115  34.43232596  135.25013216
120 Linear Feature 74
111  34.42954773  135.24556293 54 104
115  34.42944704  135.24584873
120 Linear Feature 73
111  34.42801284  135.24323653 54 104
115  34.42773683  135.24328823
120 Linear Feature 72
111  34.42534118  135.23932062 54 104
115  34.42506902  135.23938115
120 Linear Feature 71
111  34.42424381  135.23814161 54 104
115  34.42408641  135.23791601
120 Linear Feature 70
111  34.42270811  135.23542079 54 104
115  34.42245892  135.23547258
120 Linear Feature 69
111  34.42145774  135.23398801 54 104
115  34.42163412  135.23424008
120 Linear Feature 68
111  34.41927175  135.23071583 54 104
115  34.41945483  135.23097822
120 Linear Feature 67
111  34.41887823  135.23014249 54 104
115  34.41870379  135.22988679
120 WS-Line
112  34.42007891  135.23120714  34.42011994  135.23127344 20
111  34.42007403  135.23133146 20
112  34.41995487  135.23132199  34.41990018  135.23125568 20
113  34.41997441  135.23118701 20
120 WS-Line
112  34.44923830  135.23962269  34.44928451  135.23968787 20
111  34.44923316  135.23974225 20
112  34.44912054  135.23974266  34.44907296  135.23966794 20
113  34.44912636  135.23961605 20
120 WS-Line
111  34.43781245  135.25776821 20
112  34.43783006  135.25763119  34.43777062  135.25755111 20
111  34.43772806  135.25761873 20
114  34.43771778  135.25775397  34.43777649  135.25781447 20
120 WS-Line
112  34.43007923  135.21111544  34.43013664  135.21119057 20
111  34.43007238  135.21124991 20
112  34.42996969  135.21124037  34.42992093  135.21118733 20
113  34.42997208  135.21110423 20
21  34.43180585  135.21035270 2 50.8600 3.0 06L PAPI-4L
21  34.42088892  135.23354060 2 50.8600 3.0 06R PAPI-4L
21  34.43484745  135.25657571 2 230.8800 3.0 24L PAPI-4L
21  34.44914175  135.23826752 2 230.8800 3.0 24R PAPI-4L
21  34.43861024  135.25953459 6 138.8900 3.0 wig-wags
21  34.43843203  135.25928798 6 138.8900 3.0 wig-wags
21  34.43806046  135.25869663 6 138.8900 3.0 wig-wags
21  34.43787659  135.25843750 6 138.8900 3.0 wig-wags
21  34.43616088  135.25587189 6 138.8900 3.0 wig-wags
21  34.42245484  135.23547389 6 84.1900 3.0 wig-wags
21  34.42272278  135.23541924 6 84.1900 3.0 wig-wags
21  34.42506445  135.23938241 6 84.1900 3.0 wig-wags
21  34.42534938  135.23932073 6 84.1900 3.0 wig-wags
21  34.42772783  135.24328995 6 84.1900 3.0 wig-wags
21  34.42802101  135.24323819 6 84.1900 3.0 wig-wags
21  34.42955025  135.24555602 6 200.2300 3.0 wig-wags
21  34.42944476  135.24585481 6 200.2300 3.0 wig-wags
21  34.43241743  135.24982817 6 200.2300 3.0 wig-wags
21  34.43232280  135.25013861 6 200.2300 3.0 wig-wags
21  34.43524931  135.25408278 6 200.2300 3.0 wig-wags
21  34.43515744  135.25438485 6 200.2300 3.0 wig-wags
21  34.43598887  135.25562339 6 138.8900 3.0 wig-wags
21  34.43331562  135.25161714 6 138.8900 3.0 wig-wags
21  34.43313473  135.25136214 6 138.8900 3.0 wig-wags
21  34.42424638  135.23814563 6 138.8900 3.0 wig-wags
21  34.42408284  135.23791217 6 138.8900 3.0 wig-wags
21  34.42163679  135.23424367 6 138.8900 3.0 wig-wags
21  34.42145186  135.23398195 6 138.8900 3.0 wig-wags
21  34.41945608  135.23098018 6 138.8900 3.0 wig-wags
21  34.41926869  135.23071222 6 138.8900 3.0 wig-wags
21  34.41888034  135.23014531 6 138.8900 3.0 wig-wags
21  34.41870158  135.22988367 6 138.8900 3.0 wig-wags
21  34.42844612  135.20831362 6 319.0100 3.0 wig-wags
21  34.42864064  135.20859713 6 319.0100 3.0 wig-wags
21  34.43118483  135.21236020 6 319.0100 3.0 wig-wags
21  34.44010019  135.22599651 6 357.0900 3.0 wig-wags
21  34.43770069  135.22250095 6 357.0900 3.0 wig-wags
21  34.43485505  135.21824543 6 357.0900 3.0 wig-wags
21  34.44438498  135.23242988 6 284.1700 3.0 wig-wags
21  34.44155401  135.22819726 6 284.1700 3.0 wig-wags
21  34.43891491  135.22431514 6 284.1700 3.0 wig-wags
21  34.44473492  135.23244336 6 261.5400 3.0 wig-wags
21  34.44191432  135.22821183 6 261.5400 3.0 wig-wags
21  34.43923790  135.22433715 6 261.5400 3.0 wig-wags
21  34.44016670  135.22561976 6 21.0200 3.0 wig-wags
21  34.43775951  135.22209190 6 21.0200 3.0 wig-wags
21  34.43489738  135.21784691 6 21.0200 3.0 wig-wags
21  34.43142274  135.21269153 6 319.0100 3.0 wig-wags
21  34.44822778  135.23773857 6 319.0100 3.0 wig-wags
21  34.44844660  135.23805109 6 319.0100 3.0 wig-wags
21  34.45099064  135.24184098 6 319.0100 3.0 wig-wags
21  34.45120382  135.24215176 6 319.0100 3.0 wig-wags
20  34.42208046  135.23404128 93.6100 0 3 {@Y}{^l}A11{^r}A12
20  34.42159262  135.23448696 119.4800 0 3 {@L}A12{@@}{@L}A12
20  34.42186482  135.23536119 249.7000 0 3 {@Y}{^r}A12
20  34.42232792  135.23534405 103.3800 0 3 {@L}A11
20  34.42397880  135.23777820 167.9900 0 3 {@L}A10
20  34.42465039  135.23645538 37.7100 0 3 {@L}P{@Y}{^l}A10{^r}
20  34.42505120  135.23612893 64.1900 0 3 {@L}L{@Y}{^r}A10
20  34.42289685  135.23385894 240.6200 0 3 {@L}P{@Y}{^l}A11{^r}A12
20  34.42338534  135.23358563 220.5200 0 3 {@L}L{@Y}{^r}A11
20  34.41977975  135.22866530 293.3000 0 3 {@Y}{^r}L
20  34.41927248  135.22999382 347.1300 0 3 {@Y}{^r}P
20  34.41894682  135.23019120 130.1700 0 3 {@L}A14
20  34.41951672  135.23022156 291.3700 0 3 {@Y}{^r}P
20  34.41920985  135.23058596 163.0300 0 3 {@L}A13
20  34.41960440  135.22997104 213.2300 0 3 {@L}P{@Y}{^l}A14{^r}
20  34.41913470  135.22938650 306.9500 0 3 {@Y}{^r}P
20  34.41941652  135.22911320 229.9000 0 3 {@Y}{^l}A14{^r}
20  34.41873821  135.22975332 163.7600 0 3 {@L}A14
20  34.42029179  135.22920519 211.9100 0 3 {@Y}{^l}A14
20  34.41987846  135.23221145 251.9800 0 3 {@Y}{^r}A13
20  34.42139401  135.23377307 171.4000 0 3 {@L}A12
20  34.42054668  135.23108408 216.6300 0 3 {@L}P{@Y}{^l}A13{^r}
20  34.41963046  135.23110913 110.1600 0 3 {@L}A13
20  34.42113224  135.23031580 216.2300 0 3 {@L}L{@Y}{^l}A13
20  34.42246868  135.23216134 63.1300 0 3 {@L}L{@Y}{^ru}A11{^r}A12
20  34.42011241  135.22921641 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.42028186  135.22946433 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
20  34.42070656  135.23009945 138.2600 0 3 {@Y}{^l}P{^r}{@@}{^l}L{^r}
